index,song,artist,id
25848,Desiree',The Left Banke,1N7R2f8HEZea5MvgBvQFqE
25853,"If I Could Change (From ""I'm Bout It"")",The Lemonheads,MISSING
25855,Sad Movies (Make Me Cry),The Lennon Sisters,MISSING
25859,Hang On Sloopy,The Lettermen,MISSING
25868,She Cried,The Lettermen,MISSING
25870,Silly Boy (She Doesn't Love You),The Lettermen,01vU3aIv30DTDyboxD8s1i
25875,Where Or When,The Lettermen,MISSING
25876,I Feel Good (I Feel Bad),The Lewis & Clarke Expedition,MISSING
25877,A Dollar Down,The Limeliters,MISSING
25879,I Don't Love You Anymore,The London Quireboys,MISSING
25880,Theme From Superman (Main Title),The London Symphony Orchestra/John Williams,MISSING
25881,J**z In My Pants,The Lonely Island,MISSING
25882,Yolo,The Lonely Island Featuring Adam Levine & Kendrick Lamar,MISSING
25883,I Just Had Sex,The Lonely Island Featuring Akon,MISSING
25884,Jack Sparrow,The Lonely Island Featuring Michael Bolton,MISSING
25885,The Creep,The Lonely Island Featuring Nicki Minaj,MISSING
25886,I'm On A Boat,The Lonely Island Featuring T-Pain,MISSING
25890,Montage From How Sweet It Is (I Know That You Know),The Love Generation,MISSING
25891,How Can I Tell My Mom & Dad,The Lovelites,MISSING
25892,Discomania,The Lovers,MISSING
25893,Darling Be Home Soon,The Lovin' Spoonful,MISSING
25908,"Ryde Or Die, Chick",The Lox Featuring Timbaland And EVE,MISSING
25909,"Money, Power & Respect",The Lox [Featuring DMX & Lil' Kim],MISSING
25913,Wizard Of Love,The Ly - Dells,MISSING
25914,By The Time I Get To Phoenix,The Mad Lads,4lNYWHmZtlgkgntRn9mk51
25915,Don't Have To Shop Around,The Mad Lads,MISSING
25917,Country Woman,The Magic Lantern,MISSING
25918,One Night Stand,The Magic Lanterns,MISSING
25919,It's-A-Happening,The Magic Mushrooms,MISSING
25920,Here Come The Judge,The Magistrates,MISSING
25922,Sweet Soul Medley - Part 1,The Magnificent Men,MISSING
25927,I'm Better Off Without You,The Main Ingredient,MISSING
25928,I'm So Proud,The Main Ingredient,MISSING
25932,You've Been My Inspiration,The Main Ingredient,MISSING
25933,You've Got To Take It (If You Want It),The Main Ingredient,MISSING
25934,A Little Bit Now (A Little Bit Later),The Majors,MISSING
25935,A Wonderful Dream,The Majors,2XFH3HsM5VDJ1SImxH3PYh
25936,She's A Troublemaker,The Majors,MISSING
25950,Twelve Thirty (Young Girls Are Coming To The Canyon),The Mamas & The Papas,66Vf1Fc5VLDqwSvZuZpt3t
25952,Baby Come Back To Me,The Manhattan Transfer,2l9kLsdCm6WNnwoGlfVIkl
25953,Boy From New York City,The Manhattan Transfer,MISSING
25954,Operator,The Manhattan Transfer,7GYA01wkebqMwnfUu3q11W
25955,Route 66,The Manhattan Transfer,4YEDqPGEh9zgQHmesfdZrI
25956,Spice Of Life,The Manhattan Transfer,MISSING
25957,Trickle Trickle,The Manhattan Transfer,MISSING
25958,Twilight Zone/Twilight Tone,The Manhattan Transfer,MISSING
25959,Baby I Need You,The Manhattans,MISSING
25961,Don't Take Your Love,The Manhattans,MISSING
25962,Follow Your Heart,The Manhattans,MISSING
25964,I Call It Love,The Manhattans,MISSING
25966,I Wanna Be (Your Everything),The Manhattans,MISSING
25974,You'd Better Believe It,The Manhattans,MISSING
25975,Philly Dog,The Mar-Keys,20QTplSupiwBmrUDL0VJ6Y
25977,Elena,The Marc Tanner Band,MISSING
25979,Heartaches,The Marcels,2mF4KeZ3l9k5CquudA5wWN
25980,My Melancholy Baby,The Marcels,MISSING
25981,Summertime,The Marcels,5Oj6LNDkMpukN2JseBmrtp
25982,Night Theme,The Mark II,MISSING
25983,I Got A Wife,The Mark IV,MISSING
25985,Batman Theme,The Marketts,6VoPKFvNT3T3qYd96IRMlM
25988,Vanishing Point,The Marketts,MISSING
25989,Rainbow,The Marmalade,MISSING
25990,Reflections Of My Life,The Marmalade,0DoGAMlu53L26FfcYyb8ST
25992,Can't You See,The Marshall Tucker Band,MISSING
25998,This Ol' Cowboy,The Marshall Tucker Band,1zkH4jYyALcnAbeyYkK2XT
25999,As Long As I Know He's Mine,The Marvelettes,06sIbsUnZiJ84B3eP5CzAj
26003,Don't Mess With Bill,The Marvelettes,MISSING
26005,He's A Good Guy (Yes He Is),The Marvelettes,70ND6xX54gRXxRMk7bbY4P
26007,I'll Keep Holding On,The Marvelettes,MISSING
26008,I'm Gonna Hold On Long As I Can,The Marvelettes,MISSING
26011,My Daddy Knows Best,The Marvelettes,6mMwz7LkQ5K7xraJlGEG4r
26014,Strange I Know,The Marvelettes,6oAsav7mYiokwRjn8ntdua
26015,That's How Heartaches Are Made,The Marvelettes,6aUxXexBaUKNW9vpUBxV90
26020,You're My Remedy,The Marvelettes,MISSING
26021,You're The One,The Marvelettes,MISSING
26023,You Can't Be True Dear,The Mary Kaye Trio,MISSING
26024,"My Wife, My Dog, My Cat",The Maskman & The Agents,MISSING
26025,One Eye Open,The Maskman & The Agents,MISSING
26026,I Ain't Got To Love Nobody Else,The Masqueraders,MISSING
26027,Who Stole The Keeshka?,The Matys Bros.,MISSING
26028,Soul Drippin',The Mauds,MISSING
26032,"Don't Worry Mother, Your Son's Heart Is Pure",The McCoys,MISSING
26036,Jesse Brady,The McCoys,MISSING
26039,Just Because,The McGuire Sisters,2Y0wpugl9FyN7BfSaQPQ3n
26041,Livin' Dangerously,The McGuire Sisters,MISSING
26045,Tears On My Pillow,The McGuire Sisters,MISSING
26046,The Last Dance,The McGuire Sisters,MISSING
26047,"Volare (Nel Blu, Dipinto Di Blu)",The McGuire Sisters,MISSING
26048,"Shimmy, Shimmy Walk, Part 1",The Megatons,MISSING
26049,Velvet Waters,The Megatrons,MISSING
26050,Rudolph The Red Nosed Reindeer,The Melodeers,MISSING
26052,You're A Very Lovely Woman,The Merry-Go-Round,MISSING
26053,Be My Lady,The Meters,5cdQPimopeazKDUihXWMyz
26060,Sweetest One,The Metros,MISSING
26062,Little Dipper,The Mickey Mozart Quintet,MISSING
26063,Magic Carpet Ride,The Mighty Dub Katz,MISSING
26064,Burning Bridges,The Mike Curb Congregation,MISSING
26067,The Ol' Race Track,The Mills Brothers,MISSING
26069,A Groovy Kind Of Love,The Mindbenders,6X8PK7tVFDRUYlF37u2626
26070,Ashes To Ashes,The Mindbenders,MISSING
26071,Baby Elephant Walk,The Miniature Men,MISSING
26073,(You Can't Let The Boy Overpower) The Man In You,The Miracles,4ActvvshmzxhLDoJByi0Kw
26075,"Ain't It, Baby",The Miracles,MISSING
26080,Don't Cha Love It,The Miracles,MISSING
26081,Don't Let It End ('til You Let It Begin),The Miracles,MISSING
26086,I'll Try Something New,The Miracles,MISSING
26095,What's So Good About Good-by,The Miracles,3vv0gCQFG1QP899LFV8F1t
26097,You've Really Got A Hold On Me,The Miracles,MISSING
26098,Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)",MISSING
26099,In The Midnight Hour,The Mirettes,MISSING
26103,Dance With Me,The Mojo Men,MISSING
26104,Me About You,The Mojo Men,MISSING
26106,All I Have,The Moments,4esa6WFg1EvltcW9WE7GjX
26107,I Do,The Moments,06Iio8kY21Cvzt6sRJXYVI
26112,Walk Right In,The Moments,MISSING
26113,Look Homeward Angel,The Monarchs,MISSING
26115,(I'm Not Your) Steppin' Stone,The Monkees,MISSING
26121,I'm A Believer,The Monkees,MISSING
26131,"That Was Then, This Is Now",The Monkees,6fnpXCoMEMRIOB6fKuyuI7
26135,What Do All The People Know,The Monroes,MISSING
26136,You've Got To Be Loved,The Montanas,MISSING
26139,From The Bottom Of My Heart (I Love You),The Moody Blues,MISSING
26141,Go Now!,The Moody Blues,2EP8gM0SdxAWunM2mygi7J
26143,I'm Just A Singer (In A Rock And Roll Band),The Moody Blues,MISSING
26144,Isn't Life Strange,The Moody Blues,MISSING
26151,Stop!,The Moody Blues,MISSING
26156,Tuesday Afternoon (Forever Afternoon),The Moody Blues,4vPpI0l3DetH5RxGgAPwE2
26158,Nola,The Morgan Brothers,MISSING
26159,Battle Hymn Of The Republic,The Mormon Tabernacle Choir,MISSING
26168,Love And Loneliness,The Motors,MISSING
26169,Do Ya,The Move,MISSING
26170,Jump!,The Movement,MISSING
26173,Little Bit O' Soul,The Music Explosion,0C5XDWpf8fW2wLWVGpjm5W
26174,Sunshine Games,The Music Explosion,MISSING
26175,Talk Talk,The Music Machine,6oHUCHyKtYF15ZhFISAVdB
26176,The People In Me,The Music Machine,MISSING
26177,United (Part 1),The Music Makers,MISSING
26178,The Dartell Stomp,The Mustangs,MISSING
26179,Cosmic Sea,The Mystic Moods,MISSING
26180,Honey Trippin',The Mystic Moods,MISSING
26181,Don't Take The Stars,The Mystics,MISSING
26182,Hushabye,The Mystics,3W4uuuGV78r86D2voKTJzQ
26183,Crazy Car,The Naked Brothers Band,MISSING
26186,Big Yellow Taxi,The Neighborhood,MISSING
26190,"I Wash My Hands Of The Whole Damn Deal, Part I",The New Birth,MISSING
26194,Wildflower,The New Birth,MISSING
26195,"Chim, Chim, Cheree",The New Christy Minstrels,MISSING
26198,Silly Ol' Summertime,The New Christy Minstrels,MISSING
26201,Can't You See Me Cry,The New Colony Six,MISSING
26202,I Could Never Lie To You,The New Colony Six,MISSING
26203,I Want You To Know,The New Colony Six,MISSING
26204,I Will Always Think About You,The New Colony Six,MISSING
26205,Long Time To Be Alone,The New Colony Six,MISSING
26206,Roll On,The New Colony Six,MISSING
26207,(One Of These Days) Sunday's Gonna' Come On Tuesday,The New Establishment,MISSING
26208,Won't Find Better (Than Me),The New Hope,MISSING
26209,"Beg, Steal Or Borrow",The New Seekers,MISSING
26210,Circles,The New Seekers,MISSING
26211,Come Softly To Me,The New Seekers,MISSING
26212,I'd Like To Teach The World To Sing (In Perfect Harmony),The New Seekers,MISSING
26213,"Pinball Wizard/See Me, Feel Me",The New Seekers,MISSING
26214,Beautiful People,The New Seekers featuring Eve Graham,MISSING
26215,Look What They've Done To My Song Ma,The New Seekers featuring Eve Graham,MISSING
26216,Nickel Song,The New Seekers featuring Eve Graham,MISSING
26217,"Dance, Dance, Dance",The New Seekers featuring Marty Kristian,MISSING
26218,Peek-A-Boo,The New Vaudeville Band,MISSING
26219,Winchester Cathedral,The New Vaudeville Band,MISSING
26220,Miss Fine,The New Yorkers,MISSING
26221,(The Bees Are For The Birds) The Birds Are For The Bees,The Newbeats,0tSbvq8GZDtlgobt5MFi0i
26225,Groovin' (Out On Life),The Newbeats,MISSING
26227,Shake Hands (And Come Out Crying),The Newbeats,2HFf0NuKZHGXkGYhjnw4Xj
26229,The Little Black Egg,The Nightcrawlers,MISSING
26230,Afro-Strut,The Nite-Liters,MISSING
26231,K-Jee,The Nite-Liters,MISSING
26232,(All I Have To Do Is) Dream,The Nitty Gritty Dirt Band,MISSING
26233,Battle Of New Orleans,The Nitty Gritty Dirt Band,MISSING
26234,Buy For Me The Rain,The Nitty Gritty Dirt Band,MISSING
26236,Big Poppa/Warning,The Notorious B.I.G.,MISSING
26239,Juicy/Unbelievable,The Notorious B.I.G.,MISSING
26241,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",MISSING
26242,Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,MISSING
26243,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,MISSING
26244,The Crusher,The Novas,MISSING
26245,Philadelphia U.S.A.,The Nu Tornados,MISSING
26246,Uh! Oh! Part 1,The Nutty Squirrels,MISSING
26248,Happy Together,The Nylons,6YPQ3cY0RppTK1IHLzVURX
26249,Kiss Him Goodbye,The Nylons,7kYsrgC9bs1O9T59IPzxU8
26260,I Love Music (Part 1),The O'Jays,MISSING
26262,I've Cried My Last Tear,The O'Jays,MISSING
26264,Lipstick Traces (On A Cigarette),The O'Jays,MISSING
26266,Lonely Drifter,The O'Jays,MISSING
26273,Stand In For Love,The O'Jays,MISSING
26274,Sunshine Part II,The O'Jays,MISSING
26279,Girl Watcher,The O'Kaysions,1h1WCbnjraFhZBXOYbfALk
26280,Love Machine,The O'Kaysions,MISSING
26284,So Fine,The Oak Ridge Boys,MISSING
26290,"You're Gonna Go Far, Kid",The Offspring,MISSING
26291,(Baby) Hully Gully,The Olympics,3gWvWmIXAdvUNELgBw2Bet
26292,(I Wanna) Dance With The Teacher,The Olympics,7fk1McJgr6VqlUZdYE0Qgc
26293,"Baby, Do The Philly Dog",The Olympics,57q8tP6DIvApDldr9Hvhnu
26294,Big Boy Pete,The Olympics,41UGMdASgntB6utlUc7hQ6
26295,Dance By The Light Of The Moon,The Olympics,0lq36lKPgMhMlkBPBJCknw
26296,Dancin' Holiday,The Olympics,4A8VvfuxtYrKBGssITomD5
26297,Dooley,The Olympics,69tcPAhGAow2GbTCXKDLGk
26300,Mine Exclusively,The Olympics,1akRi3C5ABbwtXNyVAeRYW
26301,Private Eye,The Olympics,1lkGTqCdtbXLhvUUC2MnBc
26303,The Bounce,The Olympics,3YWK8Kep1yDx4tLVCw2FO4
26304,Western Movies,The Olympics,1hmYmgmcf7g425sfCT19RK
26305,I Luv U Baby,The Original,4v3KQMgMNWeZPghBh5868U
26306,One Tin Soldier,The Original Caste,MISSING
26310,The Bells,The Originals,2lfdtrbDa0NvJPZgKL7o13
26312,Bon-Doo-Wah,The Orlons,MISSING
26313,Cross Fire!,The Orlons,2Y2KsW1FgptaLNHdXdmhrE
26314,Don't Hang Up,The Orlons,MISSING
26315,Knock! Knock! (Who's There?),The Orlons,MISSING
26317,Rules Of Love,The Orlons,MISSING
26318,Shimmy Shimmy,The Orlons,MISSING
26321,I Can't Stop,The Osmond Brothers,MISSING
26323,Double Lovin',The Osmonds,5LlLUpAzPM0L0206pESoVh
26327,I Can't Live A Dream,The Osmonds,2Xe9HlQIBycrzLULksSjKS
26331,The Proud One,The Osmonds,1guNu44gcOxnNSczADZxqD
26349,"""Having A Party"" Medley",The Ovations (Featuring Louis Williams),MISSING
26350,It's Wonderful To Be In Love,The Ovations (Featuring Louis Williams),MISSING
26354,Sunshine Girl,The Parade,MISSING
26356,If,The Paragons,3TX4LYL1VNKAfASr9rUP02
26357,Dream Lover,The Paris Sisters,MISSING
26358,He Knows I Love Him Too Much,The Paris Sisters,2PWsXnkraV4vamzbjpF3Wi
26359,I Love How You Love Me,The Paris Sisters,5TK8wQhHheetBs9R66hLYC
26360,Let Me Be The One,The Paris Sisters,MISSING
26361,Late Date,The Parkays,MISSING
26362,(I Wanna) Testify,The Parliaments,MISSING
26363,All Your Goodies Are Gone (The Loser's Seat),The Parliaments,MISSING
26364,Am I Losing You,The Partridge Family Starring Shirley Jones Featuring David Cassidy,MISSING
26367,Friend And A Lover,The Partridge Family Starring Shirley Jones Featuring David Cassidy,MISSING
26368,I Think I Love You,The Partridge Family Starring Shirley Jones Featuring David Cassidy,MISSING
26373,I Found Love,The Party,MISSING
26374,In My Dreams,The Party,MISSING
26375,Summer Vacation,The Party,MISSING
26376,That's Why,The Party,MISSING
26378,Just To Be With You,The Passions,1x4704y3lpwI5CmR9BnxtQ
26379,The Cinnamon Cinder (It's A Very Nice Dance),The Pastel Six,MISSING
26380,Give Peace A Chance,The Peace Choir,MISSING
26382,Juanita Banana,The Peels,MISSING
26383,I Wonder (If Your Love Will Ever Belong To Me),The Pentagons,MISSING
26384,To Be Loved (Forever),The Pentagons,1ZclWvfFnsKBxDDxyQJGs0
26385,I Likes To Do It,The People's Choice,MISSING
26386,Will You Be Staying After Sunday,The Peppermint Rainbow,MISSING
26387,Baby You Come Rollin' Across My Mind,The Peppermint Trolley Company,MISSING
26388,Pepper Box,The Peppers,7nDFTnjYfOBxAqdE9hCXVF
26389,What Are Boys Made Of,The Percells,3lnG4KSgzz6wjkJxrRR2ss
26390,Best Thing That Ever Happened To Me,The Persuaders,3Gs6cEEWRVPCTwTxwKrcfG
26394,Walkin' Proud,The Pete Klint Quintet,MISSING
26398,For Elise,The Philarmonics,MISSING
26399,Brontosaurus Stomp,The Piltdown Men,4MexmY7hcWQB9tNfbnDBIm
26406,Enchanted,The Platters,3uCXarDsIYEJ6noaI64jhW
26408,I Love You 1000 Times,The Platters,MISSING
26409,I Wish,The Platters,74ZHF7tNTd2MN2pyJCyi35
26410,I'll Be Home,The Platters,MISSING
26411,I'll Never Smile Again,The Platters,MISSING
26418,"Sweet, Sweet Lovin'",The Platters,0RgxjXNJbWuzX3IWEWn6mU
26421,Washed Ashore (On A Lonely Island In The Sea),The Platters,MISSING
26423,Wish It Were Me,The Platters,6waiVZktKz3fa2QoWPCVXJ
26424,With This Ring,The Platters,0DhAnJMSMW64081j9kP71t
26425,You're Making A Mistake,The Platters,MISSING
26426,Ebb Tide,The Platters Featuring Tony Williams,MISSING
26427,Red Sails In The Sunset,The Platters Featuring Tony Williams,MISSING
26429,Beep Beep,The Playmates,2fSirKjbYTwgu1cfV53JNj
26430,Don't Go Home,The Playmates,MISSING
26431,Keep Your Hands In Your Pockets,The Playmates,MISSING
26433,Star Love,The Playmates,MISSING
26434,The Day I Died,The Playmates,MISSING
26435,Wait For Me,The Playmates,MISSING
26443,"Be There (From ""Beverly Hills Cop II"")",The Pointer Sisters,MISSING
26444,Could I Be Dreaming,The Pointer Sisters,MISSING
26455,I'm So Excited,The Pointer Sisters,MISSING
26458,Live Your Life Before You Die,The Pointer Sisters,MISSING
26466,Don't Stand So Close To Me,The Police,MISSING
26467,Don't Stand So Close To Me '86,The Police,MISSING
26477,Lullaby Of Love,The Poppies,MISSING
26479,No Good To Cry,The Poppy Family,MISSING
26481,That's Where I Went Wrong,The Poppy Family (Featuring Susan Jacks),MISSING
26482,Which Way You Goin' Billy?,The Poppy Family (Featuring Susan Jacks),MISSING
26487,If This Is Love (I'd Rather Be Lonely),The Precisions,MISSING
26488,Starlight,The Preludes Five,MISSING
26489,Farmer John,The Premiers,4J0aAZIzCpgFO9ejrNj6Mb
26493,I'm Gonna Be (500 Miles),The Proclaimers,MISSING
26496,What She Does To Me (The Diana Song),The Producers,MISSING
26497,Funky Y-2-C,The Puppies,MISSING
26501,Top Of The World,The Pussycat Dolls,MISSING
26503,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,MISSING
26504,Hush Hush,The Pussycat Dolls Featuring Nicole Scherzinger,MISSING
26506,Wait A Minute,The Pussycat Dolls Featuring Timbaland,MISSING
26507,Beep,The Pussycat Dolls Featuring will.i.am,MISSING
26509,Record Hop Blues,The Quarter Notes,MISSING
26510,Down The Aisle Of Love,The Quin-Tones,4zQEF5XYxKYA7cZnWmQmjh
26512,Father Knows Best,The Radiants,MISSING
26514,One Hurt Deserves Another,The Raelets/Ray Charles Orchestra,MISSING
26515,Bad Water,The Raeletts,MISSING
26516,A Little Lovin' (Keeps The Doctor Away),The Raes,MISSING
26517,Dusty,The Rag Dolls,MISSING
26522,Just Seventeen,The Raiders,MISSING
26523,Love Music,The Raiders,3sv9qVHoWuv379HxLEmARb
26525,Song Seller,The Raiders,14gEDdEI7OXsOITWrVjkmD
26526,Book Of Love,The Raindrops,MISSING
26527,One More Tear,The Raindrops,MISSING
26528,That Boy John,The Raindrops,MISSING
26531,That Acapulco Gold,The Rainy Daze,MISSING
26532,Father Sebastian,The Ramblers,MISSING
26534,Sheena Is A Punk Rocker,The Ramones,MISSING
26539,Glory Glory,The Rascals,MISSING
26546,The Witch,The Rattles,7ALvb7ooF2okGJJzl2GZfn
26547,Booty Butt,The Ray Charles Orchestra,MISSING
26548,Al-Di-La,The Ray Charles Singers,MISSING
26549,Love Me With All Your Heart (Cuando Calienta El Sol),The Ray Charles Singers,MISSING
26550,"Move Me, O Wondrous Music",The Ray Charles Singers,MISSING
26551,One More Time,The Ray Charles Singers,MISSING
26552,This Is My Prayer,The Ray Charles Singers,MISSING
26553,Till The End Of Time,The Ray Charles Singers,MISSING
26554,Invisible Tears,The Ray Conniff Singers,MISSING
26555,Magic Moon (Clair De Lune),The Rays,MISSING
26556,Mediterranean Moon,The Rays,MISSING
26557,Let's Call It A Day Girl,The Razor's Edge,MISSING
26559,You To Me Are Everything,The Real Thing,3iQCO7V5fPz9psiTszVcXF
26560,Dream Lover,The Rebel Pebbles,MISSING
26564,Pen & Paper (Something Typical),The Red Jumpsuit Apparatus,MISSING
26565,(Sittin' On) The Dock Of The Bay,The Reddings,785NElmjepfzUQVXQcBVxv
26567,Big Brown Eyes,The Redjacks,MISSING
26568,(Just Like) Romeo & Juliet,The Reflections,7iSG8g8HVyGz8pgMD5cG6B
26569,Like Columbus Did,The Reflections,3qRqQmEgDHYaM5rT1Zp4kZ
26570,Poor Man's Son,The Reflections,MISSING
26571,Three Steps From True Love,The Reflections,MISSING
26574,I'll Be There For You/This House Is Not A Home,The Rembrandts,MISSING
26579,I'll Be You,The Replacements,MISSING
26580,Midnight Stroll,The Revels,026uqGFaDmPZKAbejWpVvw
26582,Ain't Gonna Kiss Ya,The Ribbons,MISSING
26584,Bring Your Love To Me,The Righteous Brothers,2Ki680uvSg17E1p7VLZvVL
26585,Dream On,The Righteous Brothers,MISSING
26588,Give It To The People,The Righteous Brothers,MISSING
26600,Stranded In The Middle Of Noplace,The Righteous Brothers,MISSING
26604,Let Me Go,The Rings,MISSING
26606,Gone,The Rip Chords,MISSING
26607,Here I Stand,The Rip Chords,MISSING
26608,Hey Little Cobra,The Rip Chords,MISSING
26609,One Piece Topless Bathing Suit,The Rip Chords,MISSING
26610,Three Window Coupe,The Rip Chords,MISSING
26612,I Want To Dance With You (Dance With Me),The Ritchie Family,MISSING
26623,Let's Live Together,The Road Apples,MISSING
26624,Don't Be Afraid Of The Dark,The Robert Cray Band,MISSING
26625,Right Next Door (Because Of Me),The Robert Cray Band,MISSING
26627,Never (Past Tense),The Roc Project Featuring Tina Arena,MISSING
26628,All Summer Long,The Rock Heroes,4eDSe1QAB7c26Dn90aEAQo
26629,The Beat,The Rockin R's,39Ud1TN1FmvkeKr5ir3SDq
26630,Killer Joe,The Rocky Fellers,MISSING
26631,Like The Big Guys Do,The Rocky Fellers,MISSING
26635,Ain't Too Proud To Beg,The Rolling Stones,MISSING
26641,Dandelion,The Rolling Stones,68vs9rfQBpkn1EDgC0nBTJ
26652,Highwire,The Rolling Stones,MISSING
26653,Honky Tonk Women,The Rolling Stones,3RZMzCvYsmJ0u2ioKTOsmJ
26654,Hot Stuff/fool To Cry,The Rolling Stones,MISSING
26658,Jumpin' Jack Flash,The Rolling Stones,55LRDFmsuazr533WrtHHW9
26676,She's A Rainbow,The Rolling Stones,61IBpJ6TymrEwd7bz3oPNp
26680,Sympathy For The Devil (Remixes),The Rolling Stones,MISSING
26681,Tell Me (You're Coming Back),The Rolling Stones,MISSING
26694,Precious Memories,The Romeos,MISSING
26695,"If You Really Want Me To, I'll Go",The Ron-Dels,MISSING
26696,Back Beat No. 1,The Rondels,MISSING
26703,Born To Be Together,The Ronettes Featuring Veronica,MISSING
26704,I Can Hear Music,The Ronettes Featuring Veronica,MISSING
26705,Is This What I Get For Loving You?,The Ronettes Featuring Veronica,MISSING
26709,Glory Of Love,The Roommates,MISSING
26711,You Got Me,The Roots Featuring Erykah Badu,MISSING
26712,Break You Off,The Roots Featuring Musiq,MISSING
26717,If I Only Could,The Rowans,MISSING
26718,Airplane Song (My Airplane),The Royal Guardsmen,MISSING
26721,Snoopy For President,The Royal Guardsmen,MISSING
26724,Wednesday,The Royal Guardsmen,MISSING
26725,I Want To Meet Him,The Royalettes,MISSING
26726,It's Gonna Take A Miracle,The Royalettes,MISSING
26727,Flamingo Express,The Royaltones,MISSING
26728,Poor Boy,The Royaltones,3ahUyXKVLay7kLu3jxK5tP
26729,Sugar Baby Love,The Rubettes,533zrb4HTBOJpGidBU2df0
26731,Written All Over Your Face,The Rude Boys,MISSING
26732,"You, I",The Rugbys,MISSING
26735,Just The Way You Like It,The S.O.S. Band,MISSING
26736,Take Your Time (Do It Right) Part 1,The S.O.S. Band,MISSING
26739,It's Gonna Be A Lovely Day,The S.O.U.L. S.Y.S.T.E.M.,MISSING
26740,Nice 'N' Naasty,The Salsoul Orchestra,MISSING
26741,Ritzy Mambo,The Salsoul Orchestra,2xRq05v4VaOwy489OnvXgY
26744,You're Just The Right Size,The Salsoul Orchestra,MISSING
26745,I'm Satisfied,The San Remo Golden Strings,MISSING
26746,Forget It,The Sandpebbles,MISSING
26747,Love Power,The Sandpebbles,MISSING
26748,Never My Love,The Sandpebbles,MISSING
26752,"Louie, Louie",The Sandpipers,4qCRAIIe0OT9MRx2MKZymV
26753,Smoke From A Distant Fire,The Sanford/Townsend Band,MISSING
26756,One Light Two Lights,The Satisfactions,MISSING
26757,This Bitter Earth,The Satisfactions,MISSING
26760,For The First Time,The Script,09ZcYBGFX16X8GMDrvqQwt
26761,Nothing,The Script,0c3yfC8zMRJGvmqphczhZb
26764,Hall Of Fame,The Script Featuring will.i.am,MISSING
26765,Ain't That Just Like Me,The Searchers,MISSING
26767,Desdemona,The Searchers,MISSING
26768,Don't Throw Your Love Away,The Searchers,MISSING
26769,Goodbye My Lover Goodbye,The Searchers,MISSING
26770,Have You Ever Loved Somebody,The Searchers,56wC1CkuduM7nWYdDRYzCp
26774,Some Day We're Gonna Love Again,The Searchers,MISSING
26776,Take Me For What I'm Worth,The Searchers,1GJXmWqzjcPdGsLtVUjtdY
26781,Can't Seem To Make You Mine,The Seeds,MISSING
26789,"Music, Music, Music",The Sensations Featuring Yvonne,MISSING
26791,Don't Let The Rain Come Down (Crooked Little Man),The Serendipity Singers,MISSING
26793,A Stranger In Your Town,The Shacklefords,MISSING
26794,Lonely Summer,The Shades Of Blue,MISSING
26796,I'm Gonna Make You Mine,The Shadows Of Knight,MISSING
26810,Hide & Seek,The Sheep,MISSING
26811,Baby Oh Baby,The Shells,7ydnbSJgu700d3ab1jpDBg
26812,Don't Mention My Name,The Shepherd Sisters,MISSING
26813,Pop Pop Pop - Pie,The Sherrys,MISSING
26814,Slop Time,The Sherrys,MISSING
26815,You Cheated,The Shields,39qFKGDKKQrX0CqXI4pSLN
26816,Who Do You Think You Are,The Shindogs,MISSING
26818,31 Flavors,The Shirelles,MISSING
26819,A Thing Of The Past,The Shirelles,MISSING
26820,Are You Still My Baby,The Shirelles,MISSING
26821,Baby It's You,The Shirelles,MISSING
26822,Big John,The Shirelles,MISSING
26823,Dedicated To The One I Love,The Shirelles,MISSING
26824,Don't Say Goodnight And Mean Goodbye,The Shirelles,MISSING
26825,Everybody Loves A Lover,The Shirelles,MISSING
26826,Foolish Little Girl,The Shirelles,MISSING
26827,"It's A Mad, Mad, Mad, Mad World",The Shirelles,MISSING
26828,Last Minute Miracle,The Shirelles,MISSING
26829,Mama Said,The Shirelles,5sGeyWYDvUIF7QjERNCY7L
26830,Maybe Tonight,The Shirelles,MISSING
26831,Not For All The Money In The World,The Shirelles,MISSING
26832,Sha-La-La,The Shirelles,MISSING
26833,Soldier Boy,The Shirelles,MISSING
26834,Stop The Music,The Shirelles,MISSING
26835,Thank You Baby,The Shirelles,MISSING
26836,Tonight You're Gonna Fall In Love With Me,The Shirelles,MISSING
26837,Tonights The Night,The Shirelles,MISSING
26838,Welcome Home Baby,The Shirelles,MISSING
26839,What A Sweet Thing That Was,The Shirelles,5QTwyDqjX2tNSp6WNQdT2A
26840,What Does A Girl Do?,The Shirelles,MISSING
26841,Will You Love Me Tomorrow,The Shirelles,6yo92zgzDzFSYaEOR8WIey
26842,Long And Lonesome Road,The Shocking Blue,MISSING
26843,Mighty Joe,The Shocking Blue,MISSING
26844,Venus,The Shocking Blue,MISSING
26845,Ain't Nothin' But A House Party,The Show Stoppers,MISSING
26847,Suspicions,The Sidekicks,MISSING
26849,Shiver And Shake,The Silencers,MISSING
26850,You've Got To Hide Your Love Away,The Silkie,MISSING
